txn_id,timestamp,sender_upi,receiver_upi,amount,payment_type,hour_of_day,day_of_week,device_type,device_id,location,ip_address,is_new_receiver,txn_frequency_1hr,failed_pin_attempts,vpn_used,is_fraud
TXNC8D57E4563,2026-02-02 06:35:00,vihaanka@paytm,poojasri@upi,5956.94,Recharge,6,0,Vivo_V27,0806237F38A178,Hyderabad,49.144.91.176,0,4,0,0,0
TXNB04CC982F0,2026-02-04 16:56:29,vrindala@oksbi,lilagoya@okaxis,3180.0,QR,16,2,Google_Pixel_7,865AF1B0FAC572,Bangalore,49.67.30.81,0,2,0,0,0
TXN223B539F44,2026-02-02 14:09:38,vasudham@okicici,yashodha@okaxis,3057.44,QR,14,0,Samsung_Galaxy_S23,FBC5ED7BC3501D,Hyderabad,49.159.92.117,1,4,0,0,0
TXN1193A100E0,2026-02-07 21:28:18,peterbal@upi,bishakha@upi,3474.81,P2M,21,5,Realme_10,49635A30111307,Chennai,49.197.180.77,0,2,0,0,0
TXNB2263531D4,2025-10-13 09:26:28,jeremiah@ybl,shivanis@okaxis,5477.35,Bill,9,0,Samsung_Galaxy_S23,90A38BA13D0F39,Chennai,49.178.176.162,0,3,0,0,0
TXN6D42A4D0E5,2026-01-26 08:39:26,karaniss@ybl,zaitraka@ibl,265.49,QR,8,0,Motorola_Edge_40,E4BC3C68ECD1B8,Chennai,49.85.57.154,0,1,0,0,0
TXN255D1E8EFC,2025-12-02 18:00:40,karanamb@paytm,bimalada@ibl,2937.56,P2M,18,1,Xiaomi_13,81AEA57F605D12,Nagpur,49.224.195.218,1,3,0,0,0
TXN0CCC9BB161,2025-11-23 16:12:04,pavanid’@ybl,ucchalna@okaxis,6956.64,QR,16,6,Samsung_Galaxy_S23,E1000508EEFDB4,Ahmedabad,49.215.241.238,0,2,1,0,0
TXNFECA612A11,2026-01-01 11:12:07,ronithse@upi,adyasrid@paytm,1085.85,QR,11,3,iPhone_15,41E52D26E0CC6B,Jaipur,49.40.18.172,0,2,0,0,0
TXN9EFDDA43F5,2025-10-27 05:46:06,pallavib@ybl,janakidu@upi,171380.25,Bill,5,0,Unknown_Device,F5CAD80EE15E8D,Foreign_City,TOR_Exit_Node,1,27,3,0,1
TXN307F777E37,2026-02-16 19:21:53,ekantasa@paytm,jeevikam@okaxis,5371.86,P2P,19,0,Xiaomi_13,CA022662D66EC2,Mumbai,49.200.90.48,0,1,0,0,0
TXN3C40938819,2025-10-02 23:14:36,anthonys@okaxis,vidhibos@ibl,3983.01,Recharge,23,3,Google_Pixel_7,711E5A975869B7,Mumbai,49.41.226.90,0,1,0,0,0
TXNF9D0132C0C,2025-10-02 16:15:50,hiralsat@oksbi,varenyak@ibl,7400.76,Bill,16,3,Xiaomi_13,26CA06AF73B670,Indore,49.93.35.174,0,4,0,0,0
TXNF4E03C974C,2026-01-03 08:07:17,oscarsah@ibl,christop@ybl,4421.17,P2P,8,5,Google_Pixel_7,E049FB9182FD16,Chennai,49.30.177.81,0,1,0,0,0
TXN5148E15BE4,2025-11-15 06:08:33,aarushra@oksbi,jairajwa@oksbi,6953.75,P2P,6,5,iPhone_14,D95A25C7D57D59,Lucknow,49.206.54.222,0,3,0,0,0
TXNF631F8002A,2026-03-11 20:01:50,samarths@paytm,jacobman@oksbi,2593.79,QR,20,2,Realme_10,E6E1126DBB4502,Pune,49.175.236.233,0,1,0,0,0
TXNF76A6CFE66,2025-12-20 19:55:23,shauryas@ybl,ayushman@upi,4436.53,QR,19,5,iPhone_15,3865456A369DEC,Lucknow,49.116.201.244,0,3,1,0,0
TXN74702A69DE,2025-10-27 19:20:00,pranitza@ibl,nathanie@okicici,9538.23,Bill,19,0,Vivo_V27,3704593537DACE,Kolkata,49.90.56.32,0,4,0,0,0
TXNE2624F3DF0,2025-10-24 12:17:50,ryanraj@oksbi,hardikat@ybl,6530.57,Bill,12,4,iPhone_15,8966E398F13CB5,Bangalore,49.52.81.167,1,2,0,0,0
TXN0786A96501,2026-01-01 09:53:32,dominics@okicici,krishnag@ybl,5092.66,QR,9,3,Vivo_V27,09827D1538F080,Kanpur,49.232.165.160,1,3,0,0,0
TXN3FD1AFA415,2025-10-01 13:01:42,iryakapu@okaxis,harrison@ybl,6718.95,Recharge,13,2,Realme_10,7C89BC71178FEF,Kanpur,49.186.32.173,0,1,0,0,0
TXN62F7FB3DF5,2026-01-28 09:41:36,lipikamu@paytm,lilauppa@ibl,2758.35,P2P,9,2,Oppo_Reno8,2ECFBEB3CDC229,Chennai,49.180.237.78,1,3,0,0,0
TXN83B955CDB6,2026-01-11 17:57:48,gaganban@paytm,aviwalla@ibl,9359.23,P2P,17,6,Xiaomi_13,24004B9057C087,Kolkata,49.92.23.77,1,2,0,0,0
TXN3B14B7793A,2026-01-09 18:09:18,bhavyabo@paytm,niteshma@okaxis,2260.1,P2M,18,4,Samsung_Galaxy_S23,927A14E1B5C930,Surat,49.185.113.7,1,1,0,0,0
TXN43DEE62594,2026-01-14 20:51:51,rohankot@oksbi,ojasvida@ibl,3587.53,Bill,20,2,Realme_10,141371BD2E4BB9,Kolkata,49.154.95.23,1,4,0,0,0
TXND4226D0027,2025-10-05 10:34:27,triptiga@okicici,thomasma@ibl,8437.44,QR,10,6,Vivo_V27,0DAE5C5649F853,Indore,49.147.166.93,1,1,0,0,0
TXNF8324D24B2,2025-10-31 08:06:55,indalipa@upi,sarthakm@okicici,8976.11,Bill,8,4,Google_Pixel_7,36976EC1874836,Bangalore,49.98.30.31,1,2,0,0,0
TXN63D888C618,2026-02-18 10:19:03,calebmit@oksbi,udantoak@upi,7290.53,P2M,10,2,Google_Pixel_7,28CFDFBA753492,Kanpur,49.240.24.202,0,3,0,0,0
TXN0B0FE97E43,2025-11-04 19:58:49,giriknai@oksbi,advikman@ibl,9330.97,P2M,19,1,Google_Pixel_7,0D788B5C0F2FEC,Delhi,49.143.137.243,0,2,0,0,0
TXN57C1546147,2026-01-31 07:32:27,zinalamb@ibl,sameshmu@okaxis,3049.86,Recharge,7,5,Vivo_V27,CAA632154C94EA,Hyderabad,49.242.90.183,1,2,0,0,0
TXN875649CDCC,2026-03-12 04:36:48,jatinban@okicici,chasmumv@ybl,2.59,Bill,4,3,Emulator,CC76B52616FF93,Foreign_City,TOR_Exit_Node,1,28,2,0,1
TXN18DD1C458A,2026-01-14 06:49:33,hemangin@ybl,upkaarna@oksbi,8880.98,P2M,6,2,iPhone_14,EC7CDA764B8220,Indore,49.150.153.166,0,1,0,0,0
TXN5689D15A32,2026-03-14 18:23:47,balveerr@ybl,bimalabh@oksbi,7253.92,QR,18,5,Vivo_V27,A9E2EEA9B7D824,Ahmedabad,49.250.78.22,0,3,0,0,0
TXN90F015E977,2025-10-27 06:36:22,balhaarc@oksbi,harinisr@okaxis,9342.52,P2P,6,0,Motorola_Edge_40,8150329179CE96,Ahmedabad,49.155.169.215,0,3,0,0,0
TXN73F3A18330,2025-11-29 20:28:54,theodore@upi,yochanan@oksbi,1063.45,P2M,20,5,iPhone_14,C8EDAA32F01D2D,Chennai,49.228.243.71,0,3,0,0,0
TXN66B58CCE24,2026-01-16 21:20:21,ekapadso@upi,suhaniku@ybl,5830.38,P2P,21,4,Motorola_Edge_40,16EC4E4419405B,Mumbai,49.215.155.79,0,3,0,0,0
TXN7DACC72519,2025-10-29 06:56:59,kalpitbo@ibl,akshaysw@paytm,793.46,Bill,6,2,OnePlus_11,B1263A796DB71A,Chennai,49.21.59.85,1,1,1,0,0
TXND0AE295BB8,2025-11-23 06:18:43,wishidad@okaxis,sanyasar@okicici,7921.49,P2P,6,6,Realme_10,12B2DE6434AE72,Hyderabad,49.200.20.16,0,1,0,0,0
TXNEC0FF4B60F,2025-11-20 15:05:02,vasatika@paytm,aradhana@okicici,3906.04,P2M,15,3,Vivo_V27,803516CBE16CA1,Jaipur,49.73.55.24,0,3,0,0,0
TXN0C6372C874,2026-01-04 13:12:05,amaradya@okaxis,zashildh@ybl,289.16,P2P,13,6,iPhone_14,AB62A31BD7E0A7,Indore,49.50.175.172,0,2,1,0,0
TXN7FDEA5ADE4,2026-01-13 23:37:01,vanshadu@okaxis,mananpau@okicici,4653.81,QR,23,1,iPhone_14,CAC22CF15FDAC0,Mumbai,49.16.25.127,0,2,0,0,0
TXN05FB61A67C,2025-10-27 23:28:45,haritagr@oksbi,qasimbra@oksbi,7382.86,P2M,23,0,OnePlus_11,B73B6A473B44A9,Delhi,49.10.66.3,1,1,1,0,0
TXNE3851C39D2,2025-11-26 00:50:27,vasudham@paytm,taraagra@paytm,174733.41,P2M,0,2,VM_Instance,B39BA8E3535A2D,Unknown_City,VPN_IP,1,26,2,0,1
TXN464BEC8AED,2026-01-25 23:09:34,aayushkh@ybl,luckycha@upi,5243.68,Bill,23,6,iPhone_14,4728803997D4EA,Nagpur,49.186.168.217,0,1,1,0,0
TXN1D65676DEC,2025-11-12 14:57:34,aarnapra@oksbi,charlesj@upi,7467.26,Recharge,14,2,OnePlus_11,E121F6D15C611F,Hyderabad,49.47.240.135,1,4,0,0,0
TXN6C31072E96,2025-12-12 09:19:31,dakshsek@okicici,yashkund@oksbi,6213.76,QR,9,4,Motorola_Edge_40,BE1D54B0F818C8,Bhopal,49.50.120.10,0,3,0,0,0
TXND09C96801F,2025-11-02 23:57:36,ishitash@okicici,hemangga@okaxis,7555.8,Bill,23,6,Realme_10,D0EDA5B5EA77BB,Pune,49.172.2.119,1,1,0,0,0
TXNAC2AB20E36,2025-10-29 22:59:48,ekajapan@oksbi,ronithba@ibl,7248.66,P2M,22,2,iPhone_14,DC6C06249D81A8,Ahmedabad,49.14.171.190,0,3,0,0,0
TXNB6655BAA0F,2026-01-05 13:20:31,hamsinid@paytm,onveervi@okaxis,8428.86,QR,13,0,Vivo_V27,1148581581A294,Jaipur,49.109.195.134,0,2,0,0,0
TXNB72CE7DE6E,2026-02-15 12:17:49,deepavis@okaxis,urishill@oksbi,2312.53,Recharge,12,6,Google_Pixel_7,E4EA0ADB1BD127,Nagpur,49.50.157.2,0,3,0,0,0
TXN7519C0DF1D,2026-02-26 13:46:03,aarnavma@paytm,vrishtid@ybl,1713.42,QR,13,3,iPhone_15,455C7A0E913860,Bangalore,49.211.175.63,0,1,0,0,0
TXN0BBA3A673A,2025-10-16 21:54:25,vinayaka@ybl,rajatasu@ibl,1088.54,Bill,21,3,Samsung_Galaxy_S23,83372415FCB847,Bhopal,49.21.83.156,0,1,0,0,0
TXN514E077176,2025-11-04 10:34:44,ektathak@okicici,tamannas@okicici,460.56,P2P,10,1,Samsung_Galaxy_S23,791AC1E5FD93F1,Pune,49.193.24.110,1,3,0,0,0
TXN7B83E33087,2025-12-29 08:08:03,yuvrajma@ybl,sudiksha@paytm,240.61,Bill,8,0,Vivo_V27,0DEAFCBE408188,Delhi,49.160.243.201,0,4,0,0,0
TXND7BDE16BE1,2025-10-27 13:55:32,jeremiah@okaxis,sanayach@paytm,7109.05,Recharge,13,0,Realme_10,5E3A2F26A3E6C4,Mumbai,49.244.166.126,0,4,1,0,0
TXN48F1054264,2025-11-19 03:47:13,isaiahsu@okaxis,adwetaup@okicici,0.62,Recharge,3,2,Emulator,3572D4BB0EEB75,Unknown_City,Foreign_IP,1,18,1,0,1
TXN2D8FCD3EF6,2026-02-20 05:51:18,sathvikm@oksbi,vedikaku@upi,193846.72,QR,5,4,Unknown_Device,B0B1AF1858AB97,Unknown_City,TOR_Exit_Node,1,19,2,1,1
TXNE8B099D7E5,2026-02-26 10:14:00,urvianne@okicici,omajagol@upi,7798.56,P2M,10,3,Oppo_Reno8,30596FDDA30B8C,Kanpur,49.60.22.247,1,4,0,0,0
TXN8EE609C8EE,2026-02-15 12:06:04,owendin@okicici,virajcon@okaxis,3092.6,Bill,12,6,Google_Pixel_7,A9391DA65C2565,Surat,49.236.180.27,0,2,1,0,0
TXNDC43403505,2025-12-19 23:02:11,dayamaid@paytm,tararand@ibl,9824.15,P2M,23,4,Samsung_Galaxy_S23,927A14E1B5C930,Kanpur,49.244.72.17,0,2,0,0,0
TXNE6BC7B386E,2026-02-14 21:47:15,charitab@ibl,isaiahko@ibl,510.28,Recharge,21,5,Google_Pixel_7,9C6635DDC8A51D,Jaipur,49.110.137.32,0,2,0,0,0
TXN4D2EC80226,2025-12-17 10:22:02,gunbirka@okicici,gavinbar@paytm,6871.79,P2M,10,2,Xiaomi_13,C433FBC94BB8DF,Mumbai,49.235.97.196,0,4,0,0,0
TXND334C4B6DD,2026-01-19 02:44:59,yatinmag@oksbi,radhikam@okaxis,9.09,Recharge,2,0,Rooted_Android,AD484030B587DA,Spoofed_Location,TOR_Exit_Node,1,12,2,0,1
TXNF95DD34393,2026-02-14 15:00:19,victormo@oksbi,balendra@paytm,2478.2,Recharge,15,5,Xiaomi_13,112E5FEF0270C3,Pune,49.5.36.102,0,4,1,0,0
TXN0A836B6742,2026-03-03 06:15:56,chavvikh@paytm,miteshsa@okicici,6201.46,QR,6,1,OnePlus_11,C51112422CCE94,Mumbai,49.48.38.15,0,1,0,0,0
TXN9391A15167,2026-01-20 21:13:35,yashodak@ibl,vedikago@okicici,2464.37,Recharge,21,1,Oppo_Reno8,2E7CD6015B6509,Pune,49.127.109.156,0,4,0,0,0
TXN9C0393D44A,2025-10-09 22:40:57,ekarajga@upi,gaurangi@upi,665.24,P2M,22,3,Google_Pixel_7,B376F1CE2DD52D,Bangalore,49.136.43.154,1,2,0,0,0
TXN5C0F5E3818,2026-02-19 20:42:05,omkaarpa@okicici,rehaanva@ibl,791.63,P2M,20,3,Vivo_V27,8414011E30C3D4,Lucknow,49.52.203.32,1,4,0,0,0
TXN0E6A642E06,2025-12-09 18:07:11,darpanka@oksbi,rudrabor@ibl,843.88,P2P,18,1,Oppo_Reno8,FF70558F8A24BB,Bangalore,49.75.24.93,0,1,0,0,0
TXN95317DE662,2025-11-26 11:45:18,yashvina@upi,harinaks@ybl,3543.53,Bill,11,2,iPhone_14,15E4D5557E4F63,Hyderabad,49.241.211.198,0,3,0,0,0
TXN5D16BEBB95,2026-02-05 07:58:48,krishaba@okaxis,vedhikam@oksbi,2325.17,Recharge,7,3,iPhone_14,5492DE5C5B8380,Indore,49.180.146.208,0,4,0,0,0
TXN52274C455C,2025-12-26 10:04:16,mohammed@ibl,mugdhame@upi,7384.01,P2M,10,4,iPhone_14,7C978EBAE4EFF8,Bhopal,49.44.43.75,0,4,0,0,0
TXN0B608063E0,2026-03-07 11:17:28,ranbirge@okicici,qadimbar@oksbi,6426.54,Recharge,11,5,OnePlus_11,BF21D2F6240B9D,Pune,49.155.170.124,0,1,0,0,0
TXN6C2464285B,2025-10-02 17:25:57,jeevikar@paytm,omishara@paytm,6389.74,QR,17,3,Realme_10,373A8E7744B370,Surat,49.225.135.237,0,1,0,0,0
TXN466E7FADDB,2025-10-31 00:05:49,meeradan@oksbi,pratyush@upi,176703.59,Bill,0,4,Unknown_Device,C276B826C278B3,Unknown_City,Unknown_IP,1,23,1,0,1
TXN26A75D69D9,2025-10-21 13:19:05,rushilra@oksbi,ishaanna@okicici,7445.22,QR,13,1,Oppo_Reno8,AD375D7D847BEC,Hyderabad,49.222.213.23,0,4,0,0,0
TXN2A5AFAFCC4,2026-01-15 12:13:16,neelimas@okicici,parthrai@ibl,4454.95,QR,12,3,Xiaomi_13,AD9C5ABFD27AF8,Delhi,49.236.122.92,1,4,0,0,0
TXN3A22B1C49A,2025-10-13 00:12:25,brijeshr@okaxis,deepagab@paytm,94356.16,QR,0,0,Rooted_Android,5DED72E10F85F8,Unknown_City,Unknown_IP,1,11,2,1,1
TXNBF22FF0A45,2025-11-05 11:48:54,shauryan@oksbi,upmarave@okaxis,4249.43,P2P,11,2,iPhone_15,B2A304E02EC907,Bangalore,49.49.131.203,0,3,0,0,0
TXNDEBEB4AA8C,2025-10-06 19:34:46,nandinik@paytm,bahadurj@ibl,5655.09,P2M,19,0,Vivo_V27,1A2C2376ED8C9A,Ahmedabad,49.27.247.92,1,3,0,0,0
TXN456934CDDA,2026-01-12 09:00:03,pahalras@ybl,advikami@ybl,4963.72,P2M,9,0,Realme_10,2E3D495851CB9A,Ahmedabad,49.254.249.90,0,2,0,0,0
TXN3C0D7140D6,2026-03-04 18:41:21,sanyasom@okicici,parthman@ybl,7870.19,P2M,18,2,Google_Pixel_7,084495395374E7,Chennai,49.102.10.100,0,1,0,0,0
TXN4B612D8903,2026-01-03 14:57:40,hredhaan@okaxis,dakshesh@upi,1114.6,P2P,14,5,Xiaomi_13,56207BA04AD377,Kolkata,49.190.106.46,0,1,0,0,0
TXN2075BF3D08,2025-10-15 13:05:59,ekanshsi@ybl,chavvima@okaxis,4539.18,QR,13,2,iPhone_14,2A0EB55C8D5CC1,Hyderabad,49.171.190.169,0,1,0,0,0
TXN340A723130,2026-02-05 15:04:17,yauvanib@oksbi,bhanumat@ybl,5063.99,P2M,15,3,Google_Pixel_7,5E2877F326257F,Hyderabad,49.28.186.188,1,2,0,0,0
TXN81C91D6ADF,2025-10-10 09:25:21,atharvsu@ybl,libninai@ybl,2178.49,P2M,9,4,Xiaomi_13,CEACB714B3B802,Surat,49.91.10.134,0,3,0,0,0
TXNC86B982A07,2026-03-02 23:03:59,poojasib@okicici,niteshho@ibl,7434.2,Recharge,23,0,Oppo_Reno8,1D495F56957CFB,Bhopal,49.60.171.193,0,1,0,0,0
TXND40C63C06B,2025-12-12 10:52:24,keviniye@oksbi,ranveers@oksbi,2115.26,P2M,10,4,iPhone_15,6ADD240DB693B2,Bhopal,49.79.227.187,1,3,0,0,0
TXN8D43DE3B07,2025-11-10 23:57:17,pranitna@okicici,quincypa@upi,1382.91,P2P,23,0,Motorola_Edge_40,F1291AB0EC06DF,Bangalore,49.181.28.17,0,2,0,0,0
TXNED26E4A707,2026-03-09 16:13:46,bhavyara@upi,sanayaba@okicici,9608.61,QR,16,0,Google_Pixel_7,F41C8317481001,Surat,49.244.14.59,1,4,0,0,0
TXN4B511ABFB9,2025-12-14 14:38:41,odikamit@ybl,darshgil@okicici,8878.04,Recharge,14,6,Realme_10,B1638CDC3B3ED8,Ahmedabad,49.106.43.48,0,2,0,0,0
TXNA31EF00F60,2026-01-14 08:18:36,falanwar@ybl,zarnatel@okicici,3157.46,Bill,8,2,iPhone_15,2F8D1C2968759B,Delhi,49.134.237.56,1,3,0,0,0
TXN4B72A7B5D4,2026-03-01 07:55:40,devikami@paytm,siyathak@ybl,5914.45,QR,7,6,Motorola_Edge_40,4732E428205262,Kolkata,49.190.148.179,0,2,0,0,0
TXN3028077FA4,2025-12-08 09:08:59,abeerman@upi,waidashe@upi,3305.18,P2P,9,0,OnePlus_11,43C7629346B1BD,Ahmedabad,49.232.15.118,1,2,0,0,0
TXNA7612193DE,2025-10-31 23:59:20,ethansha@ybl,vedhikam@okicici,2994.83,P2M,23,4,Samsung_Galaxy_S23,E1F85D3320CFFE,Jaipur,49.199.1.139,0,2,0,0,0
TXN43BC729575,2026-03-08 09:55:11,rachitch@ybl,nehasodh@upi,9536.28,Recharge,9,6,iPhone_15,D7A4DC103A61DB,Jaipur,49.68.194.121,0,1,0,0,0
TXNE49182C4C6,2025-12-12 21:13:53,ronithkr@okaxis,gaurangi@paytm,8289.47,QR,21,4,Samsung_Galaxy_S23,A9F42D11C957D8,Indore,49.113.85.238,0,4,0,0,0
TXNE73559531D,2025-11-25 13:39:08,lipikara@upi,mohinimu@oksbi,8344.82,QR,13,1,Google_Pixel_7,D5EF7923B9A156,Pune,49.36.40.92,0,4,0,0,0
TXNE900B5D953,2025-11-29 12:09:19,chakrade@oksbi,ikshitab@ibl,7017.72,P2P,12,5,Samsung_Galaxy_S23,B67720AFE5103A,Mumbai,49.131.202.4,0,3,0,0,0
TXNDD8195E5EC,2025-12-08 13:09:46,chandres@okaxis,tanmayic@upi,9047.01,P2P,13,0,Oppo_Reno8,1B61DD08EDC6FC,Surat,49.2.213.166,0,1,0,0,0
TXN8571E5902F,2026-01-24 14:16:39,balendra@ibl,frederic@paytm,6138.23,QR,14,5,iPhone_14,962D2D1D687D57,Mumbai,49.155.242.59,0,1,0,0,0
TXNFCE409BF39,2026-02-05 04:07:59,abhimany@ibl,deepadiv@okicici,169923.29,P2M,4,3,VM_Instance,FA35A5A52C1A49,Foreign_City,TOR_Exit_Node,1,24,2,0,1
TXN0C7CA527B4,2026-02-16 22:19:45,anayparm@ybl,brindach@ybl,8496.63,QR,22,0,Oppo_Reno8,A05D70AE636DB0,Bhopal,49.130.40.66,0,4,0,0,0
TXN69C0F84D39,2025-10-08 05:20:24,yatansur@oksbi,yauvanis@okaxis,195530.72,P2P,5,2,VM_Instance,4EF798CD071E4C,Foreign_City,VPN_IP,1,12,3,1,1
TXN26FACBA340,2025-11-01 21:18:43,udantkan@ibl,ucchaldu@ybl,8902.47,Recharge,21,5,Vivo_V27,59E5E4C8D97735,Bangalore,49.248.201.247,1,2,0,0,0
TXN33FA6BD3F4,2025-11-01 18:26:26,edhithal@ybl,chaayako@okaxis,24.94,Recharge,18,5,Oppo_Reno8,05223941C0DA79,Bhopal,49.62.72.45,0,2,0,0,0
TXN55273536AB,2026-02-17 05:37:02,inayamin@oksbi,manthann@upi,9.31,QR,5,1,Rooted_Android,912C3C368A212D,Foreign_City,Unknown_IP,1,20,3,1,1
TXNA02231797C,2025-11-05 22:18:23,jagdishc@upi,dakshaba@ybl,4125.83,P2M,22,2,Samsung_Galaxy_S23,C3E4847F9B9E22,Chennai,49.40.129.57,0,1,0,0,0
TXN51BD80EDF0,2026-03-11 18:00:56,balveerk@oksbi,maanasda@oksbi,3304.02,Recharge,18,2,Xiaomi_13,CACD5BC57654B9,Surat,49.150.60.4,1,1,0,0,0
TXN03CDCF0F2E,2025-12-05 10:29:44,rajeshri@upi,irabhatt@paytm,4541.58,P2P,10,4,iPhone_14,10DCD0CF85A951,Lucknow,49.73.14.112,0,4,1,0,0
TXNDD820CBBB4,2025-12-19 22:20:21,samarthd@ibl,gauriiss@upi,294.63,P2P,22,4,OnePlus_11,8157C4EFCB4710,Pune,49.65.5.111,0,4,0,0,0
TXNB1CC1DB95C,2025-10-02 08:56:09,nidrasan@paytm,bhavinik@okicici,9165.01,P2M,8,3,OnePlus_11,2C4C2BEF1B42E1,Nagpur,49.209.71.233,0,3,0,0,0
TXN9D512A2669,2025-11-19 13:03:50,saumyabh@oksbi,vanshadi@oksbi,6171.66,P2M,13,2,iPhone_14,CA5D2ADB3C3391,Hyderabad,49.98.6.202,1,1,0,0,0
TXNC419061CB8,2026-01-29 10:47:33,kamyamur@ibl,anviswam@okicici,4707.14,Recharge,10,3,Xiaomi_13,80A42E52264A9D,Nagpur,49.166.178.4,0,1,0,0,0
TXN5E3D350C0D,2025-10-08 06:10:16,anamikaw@oksbi,chamanda@okaxis,9138.1,P2P,6,2,Samsung_Galaxy_S23,4AF767F65CBB76,Ahmedabad,49.119.97.203,0,4,1,0,0
TXN892E77AF48,2026-03-07 01:55:25,udarshwa@ibl,lakshmis@paytm,1.39,P2P,1,5,VM_Instance,722CB6BF9985DD,Foreign_City,Unknown_IP,1,23,3,0,1
TXN06BAB477CE,2025-12-08 19:12:54,balveerb@okaxis,teerthsr@oksbi,1374.87,P2P,19,0,Google_Pixel_7,99B15FBC76A1FA,Lucknow,49.116.70.180,1,2,0,0,0
TXN35BB08B4E7,2026-01-06 15:47:33,yastidas@okaxis,arunimac@ibl,9188.85,P2P,15,1,Motorola_Edge_40,DBC3E0540F28E1,Chennai,49.118.54.15,0,1,0,0,0
TXNA5C7099B74,2025-10-02 14:50:21,lakshitr@ibl,rohansha@paytm,5726.96,QR,14,3,OnePlus_11,2572EB39D66513,Kanpur,49.228.12.122,0,1,0,0,0
TXNFD75AA2304,2025-12-29 14:28:12,ekantika@upi,bimalamo@ibl,2479.99,P2P,14,0,iPhone_14,6F2EEC3FBCF9F5,Indore,49.197.83.83,0,4,0,0,0
TXNA1AD54F550,2025-11-05 14:24:14,girishra@okaxis,wriddhis@upi,904.52,QR,14,2,Oppo_Reno8,E980D9330C6CB9,Kanpur,49.247.98.182,0,2,0,0,0
TXN9BD1D88F26,2025-11-20 11:04:16,dakshesh@ibl,anyakris@ibl,1672.25,P2M,11,3,Xiaomi_13,7725E12D7A9445,Delhi,49.237.28.150,1,2,0,0,0
TXN47210D6AF2,2025-12-24 22:48:05,mohinivi@okicici,labanval@paytm,5899.97,P2P,22,2,Oppo_Reno8,7022D796F3C2EB,Surat,49.232.110.36,0,2,0,0,0
TXNFF3EE78F43,2025-10-20 07:57:06,jagatpat@paytm,calebdor@ibl,4623.65,Recharge,7,0,Vivo_V27,AB17B03E1D0B47,Kolkata,49.138.224.210,0,4,0,0,0
TXN2BD2642B88,2026-03-07 19:06:46,urmidoct@ibl,geetikah@upi,1959.47,Recharge,19,5,Vivo_V27,952587B288BFB8,Kanpur,49.85.96.41,0,2,0,0,0
TXN6B277DE760,2025-11-07 11:11:35,charviba@oksbi,yugbandi@okicici,141.58,Recharge,11,4,Google_Pixel_7,810927D9AE3E14,Kolkata,49.222.40.135,0,3,1,0,0
TXN44A707F44A,2026-02-28 15:00:13,upmadosh@ybl,rachitta@upi,5730.85,QR,15,5,Motorola_Edge_40,CB8FA2E0BD58D6,Surat,49.29.47.165,1,4,0,0,0
TXNF9C8249ABE,2025-10-22 18:23:17,dakshtri@paytm,lekhabor@ibl,4885.23,Recharge,18,2,Samsung_Galaxy_S23,925B193DC1A6EE,Hyderabad,49.93.174.170,0,3,0,0,0
TXNC2D6641FCF,2026-01-09 16:12:10,farhanpi@ybl,manbirse@oksbi,3142.48,Recharge,16,4,Xiaomi_13,A855C85642204A,Hyderabad,49.160.116.40,0,1,0,0,0
TXN435272B22A,2026-02-06 12:24:15,harrison@oksbi,trivenip@upi,9986.28,P2P,12,4,Motorola_Edge_40,BCC68B2CA99A4F,Jaipur,49.191.25.105,0,2,0,0,0
TXN49CE0C25EB,2025-12-29 23:24:06,indrajit@upi,charvida@ybl,7889.41,QR,23,0,Vivo_V27,1BA387B637262F,Bangalore,49.116.19.205,0,3,0,0,0
TXNCA18D96DB1,2025-10-24 12:52:08,shravyab@paytm,adityasu@upi,6364.97,P2P,12,4,Samsung_Galaxy_S23,5202499310ACDF,Surat,49.39.116.137,0,4,0,0,0
TXN701B423C73,2025-10-18 10:58:25,neelimap@ibl,lajitaso@ibl,4794.99,Bill,10,5,Realme_10,71F0D1D6BEEC23,Surat,49.66.241.155,0,2,1,0,0
TXNCEE2A2957F,2026-02-11 19:41:52,aryalall@okicici,naveenku@upi,246.7,Recharge,19,2,Samsung_Galaxy_S23,2AC5E6285CACBB,Chennai,49.53.139.14,0,2,0,0,0
TXN3E01648367,2026-03-07 16:27:26,mitalisu@ibl,ompatil@okaxis,6416.23,QR,16,5,Xiaomi_13,3C171E5B973B30,Kanpur,49.68.168.62,1,3,0,0,0
TXN812233ACB0,2026-02-02 09:07:26,wrideshk@okaxis,amarapan@okaxis,3013.96,Bill,9,0,Samsung_Galaxy_S23,D0CA0A4CED0B43,Hyderabad,49.98.183.167,0,1,1,0,0
TXN3EFED1335B,2026-02-19 12:28:34,jacksach@upi,keyamist@okicici,7404.1,Bill,12,3,OnePlus_11,90457C6BEEED6F,Lucknow,49.136.237.193,0,4,0,0,0
TXNE4DF5ECEA7,2026-02-10 15:07:03,dakshesh@okaxis,kaikulka@ibl,5674.07,QR,15,1,iPhone_14,F2AA0BBD942E0F,Bangalore,49.47.68.150,0,3,0,0,0
TXN3EAFD2631C,2026-02-08 19:32:31,upadhrit@ibl,janakina@okaxis,2813.83,Bill,19,6,OnePlus_11,3E84899687DA9C,Pune,49.172.167.220,1,2,0,0,0
